Date,Open,High,Low,Close,Adj Close,Volume
2015-05-26,33760,33760,33450,33760,33760,96200
2015-05-27,33450,33760,33450,33760,33760,59630
2015-05-28,33450,33760,33450,33760,33760,40000
2015-05-29,33760,33760,33450,33450,33450,54090
2015-06-01,33760,34070,33450,33760,33760,124300
2015-06-02,33760,33760,33450,33760,33760,30810
2015-06-03,33760,34070,33450,33760,33760,115560
2015-06-04,33760,34380,33760,34070,34070,89660
2015-06-05,34070,34380,33760,34070,34070,72050
2015-06-08,34070,34380,34070,34380,34380,63350
2015-06-09,34380,34380,34070,34070,34070,64760
2015-06-10,34070,34380,33760,34070,34070,59460
2015-06-11,34070,34380,34070,34380,34380,144380
2015-06-12,34380,34720,34060,34380,34380,86640
2015-06-15,34380,34380,34060,34380,34380,39900
2015-06-16,34380,34380,33760,34060,34060,74940
2015-06-17,34060,34380,33760,34060,34060,101620
2015-06-18,34060,34380,34060,34380,34380,117570
2015-06-19,34720,35050,34380,34720,34720,499620
2015-06-22,35350,36350,35050,36350,36350,736130
2015-06-23,36350,36660,35700,36020,36020,251260
2015-06-24,35700,36020,35350,35350,35350,245100
2015-06-25,35350,36020,35050,36020,36020,258240
2015-06-26,35700,37650,35700,36980,36980,1019860
2015-06-29,36980,37320,36660,36980,36980,310320
2015-06-30,36660,36980,36350,36660,36660,370020
2015-07-01,36660,37320,36660,36980,36980,365250
2015-07-02,36980,37320,36660,36980,36980,158820
2015-07-03,36980,37320,36660,37320,37320,138790
2015-07-06,37320,38280,37320,37650,37650,634580
2015-07-07,37650,37960,37320,37960,37960,218990
2015-07-08,37960,37960,36980,37320,37320,271740
2015-07-09,36980,37650,36980,37320,37320,171970
2015-07-10,37320,37650,36980,37320,37320,178760
2015-07-13,37960,37960,37650,37960,37960,336670
2015-07-14,37960,38280,37650,38280,38280,311610
2015-07-15,38280,38620,37960,38280,38280,363400
2015-07-16,38280,38280,37650,37960,37960,272910
2015-07-17,37960,38280,37650,37960,37960,304130
2015-07-20,37960,37960,37320,37650,37650,189980
2015-07-21,37650,37960,37650,37960,37960,107860
2015-07-22,37960,38620,37650,38620,38620,490550
2015-07-23,38940,40250,38940,39580,39580,1141320
2015-07-24,39920,39920,39250,39580,39580,406120
2015-07-27,39250,39580,38940,39580,39580,325470
2015-07-28,39580,39920,39250,39250,39250,341670
2015-07-29,39250,39580,38940,39250,39250,275430
2015-07-30,39250,39250,38620,38620,38620,220450
2015-07-31,38620,39250,38280,38940,38940,403180
2015-08-03,38940,38940,38280,38620,38620,270000
2015-08-04,38620,38620,37960,37960,37960,502300
2015-08-05,38370,38970,38370,38780,38780,433800
2015-08-06,38970,39780,38780,39170,39170,492470
2015-08-07,39380,40380,39170,40380,40380,609920
2015-08-10,41200,43220,41200,43220,43220,954290
2015-08-11,43620,44030,42410,42410,42410,438130
2015-08-12,41990,42410,41200,41590,41590,714920
2015-08-13,41590,42410,41200,42410,42410,612320
2015-08-14,42410,43220,41990,42410,42410,471740
2015-08-17,42410,42410,41200,41590,41590,387090
2015-08-18,41590,41990,40790,41590,41590,510930
2015-08-19,41200,41990,40790,41990,41990,387520
2015-08-20,41590,41990,41200,41200,41200,282500
2015-08-21,40380,40790,39580,40790,40790,696170
2015-08-24,40200,40200,37960,38170,38170,1180510
2015-08-25,37160,39780,37160,38780,38780,799280
2015-08-26,38970,40790,38970,40380,40380,484130
2015-08-27,40380,40790,39980,40200,40200,254220
2015-08-28,40380,40790,39980,40790,40790,451290
2015-08-31,40790,41590,40200,40380,40380,296400
2015-09-01,40380,40790,40200,40200,40200,296390
2015-09-03,40200,40380,39580,39980,39980,262480
2015-09-04,39980,39980,39580,39780,39780,137720
2015-09-07,39580,39780,39170,39170,39170,338230
2015-09-08,38970,39580,38970,39170,39170,367250
2015-09-09,39580,39580,39170,39380,39380,188690
2015-09-10,39580,40380,39380,40200,40200,273840
2015-09-11,40200,40380,39780,39780,39780,142810
2015-09-14,39580,39780,39380,39380,39380,148920
2015-09-15,39380,39780,39170,39380,39380,290770
2015-09-16,39380,39580,39170,39380,39380,163800
2015-09-17,39380,39580,39170,39380,39380,263860
2015-09-18,39580,39980,39580,39780,39780,224860
2015-09-21,39780,40200,39580,39980,39980,214630
2015-09-22,39980,41200,39980,41200,41200,666280
2015-09-23,41200,41990,40790,40790,40790,388170
2015-09-24,40790,40790,40380,40380,40380,262400
2015-09-25,40380,40790,40200,40790,40790,184590
2015-09-28,40790,41590,40790,41200,41200,365490
2015-09-29,40790,40790,40200,40380,40380,259210
2015-09-30,40380,41200,40380,40380,40380,129690
2015-10-01,40380,40790,40380,40790,40790,201320
2015-10-02,40380,40790,40380,40380,40380,158180
2015-10-05,40790,41990,40380,41590,41590,851310
2015-10-06,41990,42410,41200,41590,41590,378660
2015-10-07,41200,41590,40790,41200,41200,400070
2015-10-08,41200,41590,40790,40790,40790,408300
2015-10-09,40790,41590,40790,40790,40790,319980
2015-10-12,40790,41200,40380,40790,40790,349150
2015-10-13,40790,41200,40790,41200,41200,281090
2015-10-14,42810,44030,42410,42810,42810,2049450
2015-10-15,42810,42810,41990,42410,42410,416380
2015-10-16,42410,43620,42410,42810,42810,850360
2015-10-19,43220,45240,42810,44830,44830,1296760
2015-10-20,45240,46450,44830,45240,45240,1153180
2015-10-21,44830,46040,44830,45620,45620,725530
2015-10-22,45240,46040,45240,46040,46040,496060
2015-10-23,46040,46450,45620,46450,46450,571020
2015-10-26,46840,47250,45620,45620,45620,766000
2015-10-27,46040,46450,45620,46040,46040,393940
2015-10-28,46450,46840,46040,46040,46040,366330
2015-10-29,46450,48060,46450,48060,48060,1151780
2015-10-30,48060,48460,47250,47660,47660,592790
2015-11-02,47660,48060,46840,47250,47250,715500
2015-11-03,48870,50080,48060,49670,49670,2358440
2015-11-04,50080,50480,49670,49670,49670,444780
2015-11-05,50080,52100,49670,51700,51700,922470
2015-11-06,52100,53720,51290,52100,52100,1660510
2015-11-09,52100,52500,50880,51290,51290,733490
2015-11-10,51290,52100,50880,51700,51700,649930
2015-11-11,51290,53300,51290,52500,52500,833270
2015-11-12,52500,53300,51700,53300,53300,546030
2015-11-13,53300,55730,53300,55330,55330,988430
2015-11-16,55330,56550,55330,56550,56550,924150
2015-11-17,56550,56550,53720,54120,54120,1871240
2015-11-18,53720,54510,52500,53300,53300,1392690
2015-11-19,53300,54120,52500,52500,52500,966290
2015-11-20,52500,53720,52500,52920,52920,708850
2015-11-23,53720,53720,50880,51290,51290,1692040
2015-11-24,51290,51700,48870,49670,49670,2567070
2015-11-25,49270,50880,48460,50480,50480,951140
2015-11-26,50480,50880,49670,49670,49670,244790
2015-11-27,49670,51290,49670,50080,50080,1118240
2015-11-30,50480,50880,49670,50080,50080,840700
2015-12-01,50080,50080,48870,49270,49270,1100600
2015-12-02,48870,50080,48870,49670,49670,411960
2015-12-03,49670,50080,48870,49670,49670,383750
2015-12-04,49670,49670,48870,49670,49670,253990
2015-12-07,49270,49670,48460,48460,48460,354390
2015-12-08,48460,50480,47660,50480,50480,867200
2015-12-09,50480,51290,49670,49670,49670,470630
2015-12-10,49670,50480,49270,49670,49670,252320
2015-12-11,49670,50480,49270,49670,49670,321070
2015-12-14,50080,50480,49270,50080,50080,237100
2015-12-15,50080,51290,50080,50880,50880,710870
2015-12-16,51290,52100,50880,51700,51700,662390
2015-12-17,51700,52100,51290,51700,51700,317610
2015-12-18,51700,52100,51290,51700,51700,315940
2015-12-21,51700,51700,50480,50480,50480,513240
2015-12-22,50880,51290,50480,50480,50480,434910
2015-12-23,50480,50480,49670,50080,50080,293550
2015-12-24,50080,50480,49670,50480,50480,316110
2015-12-25,50080,50480,49670,50080,50080,315630
2015-12-28,50480,51700,50080,51290,51290,821730
2015-12-29,51290,51290,50480,51290,51290,399590
2015-12-30,51290,51700,50880,51290,51290,309040
2015-12-31,51290,52500,50880,51700,51700,688500
2016-01-04,51290,51700,50480,50880,50880,469320
2016-01-05,50880,51290,50480,50480,50480,285680
2016-01-06,50480,50880,50080,50880,50880,250760
2016-01-07,50480,50480,49270,50080,50080,731010
2016-01-08,49670,49670,48870,49270,49270,615950
2016-01-11,48870,49670,48870,48870,48870,407320
2016-01-12,48870,49670,48870,49670,49670,288070
2016-01-13,49670,49670,48870,48870,48870,232630
2016-01-14,48870,49270,48460,48870,48870,338870
2016-01-15,49270,49670,48460,48460,48460,495560
2016-01-18,48060,48060,46040,47250,47250,1244120
