Date,Open,High,Low,Close,Adj Close,Volume
2016-04-26,26350,27170,26180,27170,27170,841390
2016-04-27,28000,28550,27450,27730,27730,1114170
2016-04-28,28000,28820,27730,28000,28000,1261820
2016-04-29,28270,28550,27730,28000,28000,583190
2016-05-04,26900,27730,26780,27730,27730,1295780
2016-05-05,27730,28270,27450,27450,27450,536180
2016-05-06,27450,28550,27340,27730,27730,816430
2016-05-09,28270,28270,27450,28000,28000,576800
2016-05-10,27450,28000,27170,28000,28000,974170
2016-05-11,28000,28550,27730,28550,28550,630570
2016-05-12,28820,29640,28550,28820,28820,786420
2016-05-13,28820,29640,28550,29640,29640,780030
2016-05-16,29370,30470,29370,30470,30470,818020
2016-05-17,31290,32390,31010,32390,32390,1565850
2016-05-18,32390,32930,31570,31830,31830,1128220
2016-05-19,31290,31830,31010,31570,31570,779220
2016-05-20,32110,32110,31290,31570,31570,671010
2016-05-23,31570,31570,30730,31010,31010,488360
2016-05-24,30730,31290,30190,31010,31010,470200
2016-05-25,31570,31830,31290,31570,31570,379090
2016-05-26,31570,31830,31010,31290,31290,401200
2016-05-27,31010,31290,30730,31010,31010,280110
2016-05-30,31290,31570,30730,31290,31290,400740
2016-05-31,31290,33220,31290,32930,32930,972210
2016-06-01,32659,33220,32390,32930,32930,407400
2016-06-02,32659,33760,32659,33760,33760,543250
2016-06-03,33760,34310,33220,33220,33220,337210
2016-06-06,32930,33480,32659,33220,33220,321640
2016-06-07,34040,34040,33220,33760,33760,170530
2016-06-08,34310,34580,33220,33220,33220,595820
2016-06-09,33480,34040,33480,34040,34040,423150
2016-06-10,33480,34040,33220,33220,33220,555260
2016-06-13,32390,32930,32110,32930,32930,751750
2016-06-14,32930,33480,32390,32930,32930,511180
2016-06-15,32659,34040,32390,33760,33760,564820
2016-06-16,33480,33760,32930,32930,32930,398130
2016-06-17,32390,33220,32390,32659,32659,329190
2016-06-20,33220,33760,32930,33760,33760,322630
2016-06-21,33760,34040,33220,33220,33220,277680
2016-06-22,33480,33760,33220,33220,33220,129740
2016-06-23,33220,33480,33220,33480,33480,135840
2016-06-24,33760,33760,31290,32930,32930,991960
2016-06-27,32110,33480,31830,33220,33220,249890
2016-06-28,32390,33220,32390,33220,33220,123320
2016-06-29,33220,34040,33220,34040,34040,452560
2016-06-30,34580,35410,34310,34310,34310,336610
2016-07-01,34580,36510,34580,35960,35960,708190
2016-07-04,36230,36510,35960,36510,36510,204330
2016-07-05,36510,37060,35680,35960,35960,430750
2016-07-06,35410,35960,35140,35410,35410,461320
2016-07-07,35680,36780,35410,36780,36780,468190
2016-07-08,36230,36780,35680,36230,36230,764050
2016-07-11,35680,36230,34860,35140,35140,620090
2016-07-12,35140,35680,35140,35410,35410,516910
2016-07-13,35960,36780,35680,36230,36230,686300
2016-07-14,35960,36510,35410,35410,35410,423230
2016-07-15,35680,35680,35140,35140,35140,308940
2016-07-18,35410,35680,35140,35680,35680,218600
2016-07-19,35410,35680,34310,35140,35140,509820
2016-07-20,34860,35140,34310,34310,34310,370850
2016-07-21,34580,35410,34310,34580,34580,364630
2016-07-22,34040,34040,32659,33760,33760,527280
2016-07-25,33760,34580,33220,34040,34040,258480
2016-07-26,33760,33760,32390,32390,32390,476690
2016-07-27,32390,33220,32390,33220,33220,431140
2016-07-28,32930,32930,31290,31830,31830,434230
2016-07-29,31010,32390,30730,32110,32110,342350
2016-08-01,32930,33220,32110,32930,32930,157810
2016-08-02,31830,32659,31830,32659,32659,505680
2016-08-03,32110,32659,31830,32390,32390,340370
2016-08-04,32930,33220,32659,32659,32659,284210
2016-08-05,32659,33220,32659,32659,32659,242360
2016-08-08,32659,33220,32390,33220,33220,233810
2016-08-09,33480,34040,33220,33760,33760,155570
2016-08-10,33760,34040,33480,34040,34040,282640
2016-08-11,33480,34040,33220,34040,34040,328430
2016-08-12,35140,35960,34580,34580,34580,485930
2016-08-15,34580,35410,34580,35140,35140,261300
2016-08-16,35410,35680,34580,34860,34860,398420
2016-08-17,34860,35140,34580,34860,34860,416560
2016-08-18,34860,34860,33760,34040,34040,395590
2016-08-19,34860,35960,34310,35410,35410,666770
2016-08-22,35410,36510,35410,35960,35960,462840
2016-08-23,35410,35410,34580,34860,34860,280550
2016-08-24,34860,35410,34860,34860,34860,212080
2016-08-25,34580,34860,33760,34040,34040,334400
2016-08-26,34580,34860,34040,34860,34860,151110
2016-08-29,34580,35140,34580,34580,34580,201650
2016-08-30,34040,35410,34040,35410,35410,328260
2016-08-31,35140,35410,34860,35140,35140,361250
2016-09-01,35140,35410,34580,34860,34860,242130
2016-09-05,34580,34860,34310,34580,34580,307240
2016-09-06,34580,35410,34580,35140,35140,299840
2016-09-07,34580,35140,34040,34580,34580,341850
2016-09-08,34580,35680,34580,35410,35410,253060
2016-09-09,35680,36510,35410,35410,35410,390520
2016-09-12,34580,34860,34310,34640,34640,199240
2016-09-13,34310,35140,34310,34860,34860,159100
2016-09-14,34860,34960,34530,34860,34860,183850
2016-09-15,34310,34860,34310,34580,34580,301400
2016-09-16,34580,34690,34470,34690,34690,104950
2016-09-19,34740,35140,34690,35140,35140,127030
2016-09-20,35080,36230,34860,36230,36230,221460
2016-09-21,36230,37170,36010,37100,37100,399860
2016-09-22,37770,37880,37220,37220,37220,240820
2016-09-23,37170,37660,37000,37660,37660,162790
2016-09-26,37330,37600,36830,37600,37600,261700
2016-09-27,37600,38050,37380,38050,38050,318780
2016-09-28,37880,38420,37880,38420,38420,459890
2016-09-29,39520,40730,39520,40180,40180,456820
2016-09-30,40460,40510,38970,38970,38970,343210
2016-10-03,39080,39520,38970,39240,39240,125030
2016-10-04,39240,39790,38690,39300,39300,157860
2016-10-05,39300,39900,39300,39570,39570,116800
2016-10-06,39790,39900,38970,38970,38970,86330
2016-10-07,39690,39690,38970,39190,39190,109370
2016-10-10,39190,39190,37300,37300,37300,128380
2016-10-11,38290,39790,37750,39790,39790,291730
2016-10-12,39790,39790,38690,38970,38970,146820
2016-10-13,38140,39240,38140,39240,39240,96960
2016-10-14,39350,39690,39130,39130,39130,76660
2016-10-17,39130,39130,38140,38410,38410,119640
2016-10-18,38410,38580,37690,37870,37870,128270
2016-10-19,38140,38410,37920,38190,38190,90290
2016-10-20,38580,38580,38140,38140,38140,144580
2016-10-21,37870,38140,37650,38140,38140,186160
2016-10-24,37650,38080,37650,37650,37650,112040
2016-10-25,37580,37870,37080,37750,37750,187330
2016-10-26,37530,37750,37420,37420,37420,143550
2016-10-27,37420,37580,37150,37470,37470,128110
2016-10-28,37300,37690,37300,37580,37580,117960
2016-10-31,37580,37580,36470,36470,36470,297550
2016-11-01,36190,36920,36090,36760,36760,285650
2016-11-02,36760,36920,36320,36420,36420,140040
2016-11-03,36370,36370,35150,36090,36090,224930
2016-11-04,36320,36320,35870,36320,36320,92300
2016-11-07,36320,37190,35930,37190,37190,152080
2016-11-08,37470,37470,37150,37420,37420,157360
2016-11-09,36470,37420,35370,37080,37080,239570
2016-11-10,37080,37870,37080,37580,37580,244160
2016-11-11,37580,38140,37580,37650,37650,31690
2016-11-14,37580,37580,36920,37030,37030,89780
2016-11-15,37030,37250,36810,37150,37150,92810
2016-11-16,37530,37750,37080,37190,37190,125530
2016-11-17,37300,37300,37150,37150,37150,73200
2016-11-18,37030,37190,37030,37150,37150,78920
2016-11-21,37150,37250,37150,37190,37190,70110
2016-11-22,37580,38410,37580,37970,37970,93310
2016-11-23,37970,38250,37870,37920,37920,59900
2016-11-24,37690,37920,37580,37690,37690,47110
2016-11-25,37580,37690,37300,37580,37580,126720
2016-11-28,37580,37650,37300,37580,37580,156290
2016-11-29,36870,37580,35650,35650,35650,165130
2016-11-30,35650,35650,34830,35330,35330,197670
2016-12-01,37750,37750,37580,37750,37750,355160
2016-12-02,38140,38290,37300,37530,37530,125390
2016-12-05,37150,37420,36470,36760,36760,43400
2016-12-06,37030,37030,35370,36970,36970,141330
2016-12-07,36090,36870,35930,36090,36090,50640
2016-12-08,35370,36190,35330,35930,35930,109720
2016-12-09,36190,36470,35370,36470,36470,177470
2016-12-12,36970,37750,36470,36470,36470,171330
2016-12-13,37030,37030,35650,35930,35930,123920
2016-12-14,35430,36190,35430,35930,35930,68590
2016-12-15,35930,35930,35330,35590,35590,114660
2016-12-16,35870,35870,35100,35480,35480,111530
2016-12-19,36190,36190,35650,35870,35870,89160
2016-12-20,35870,35930,35100,35150,35150,128610
2016-12-21,35590,36040,35430,35930,35930,148590
2016-12-22,36380,36560,36210,36380,36380,74520
2016-12-23,36380,36440,35530,35530,35530,91970
2016-12-26,36100,36100,35010,35010,35010,33570
2016-12-27,34950,35180,32610,34370,34370,122290
2016-12-28,34370,34660,34140,34320,34320,199190
2016-12-29,34320,34440,34210,34210,34210,158240
2016-12-30,34210,34840,34210,34730,34730,63220
2017-01-03,34950,34950,34320,34440,34440,119390
2017-01-04,34370,35410,34320,35240,35240,144060
2017-01-05,35410,35410,34950,35240,35240,30860
2017-01-06,35240,35240,34610,34610,34610,73420
2017-01-09,34610,35060,34370,34660,34660,210470
2017-01-10,34840,34840,34270,34370,34370,145150
2017-01-11,34370,34660,34370,34610,34610,52950
2017-01-12,34660,34900,34500,34660,34660,35960
2017-01-13,34660,34840,34140,34140,34140,172210
2017-01-16,34140,34140,33050,33230,33230,292540
2017-01-17,33010,33230,32420,32490,32490,274310
2017-01-18,32490,33010,32490,32890,32890,250630
2017-01-19,32650,32890,32650,32890,32890,48270
2017-01-20,32890,33340,32650,33290,33290,88440
