Date,Open,High,Low,Close,Adj Close,Volume
2015-10-12,14150,14640,14090,14550,14550,1523040
2015-10-13,14450,14520,14370,14490,14490,738570
2015-10-14,14490,14490,14270,14270,14270,921110
2015-10-15,14330,14390,14250,14330,14330,504420
2015-10-16,14330,14450,14130,14130,14130,682110
2015-10-19,14130,14130,13910,13910,13910,872090
2015-10-20,13950,13950,13700,13730,13730,939520
2015-10-21,13730,14090,13730,13790,13790,664260
2015-10-22,13910,13970,13790,13970,13970,360190
2015-10-23,14090,14250,14070,14190,14190,760300
2015-10-26,14250,14270,14130,14130,14130,758050
2015-10-27,14130,14190,14030,14090,14090,395950
2015-10-28,14090,14130,13910,13950,13950,662770
2015-10-29,13970,14130,13910,14130,14130,758130
2015-10-30,14130,14430,14130,14430,14430,1711470
2015-11-02,14430,14670,14390,14430,14430,1229570
2015-11-03,14430,14580,14250,14580,14580,715650
2015-11-04,14610,14760,14580,14580,14580,935950
2015-11-05,14450,14550,14430,14490,14490,374890
2015-11-06,14490,14670,14310,14520,14520,832310
2015-11-09,14520,14910,14450,14850,14850,1119460
2015-11-10,14820,14850,14610,14610,14610,613510
2015-11-11,14610,14700,14430,14430,14430,491500
2015-11-12,14370,14430,14130,14390,14390,879940
2015-11-13,14430,14450,14250,14370,14370,571470
2015-11-16,14250,14390,14190,14250,14250,426970
2015-11-17,14250,14520,14210,14270,14270,448710
2015-11-18,14210,14370,14210,14270,14270,302580
2015-11-19,14330,14330,14190,14210,14210,359250
2015-11-20,14210,14310,14210,14210,14210,268060
2015-11-23,14250,14270,14130,14130,14130,463650
2015-11-24,14130,14130,13910,13970,13970,402700
2015-11-25,14030,14030,13760,13910,13910,391200
2015-11-26,13850,13910,13730,13730,13730,281040
2015-11-27,13640,13730,13340,13400,13400,673400
2015-11-30,13370,13400,12980,12980,12980,977620
2015-12-01,13000,13120,12700,12740,12740,880030
2015-12-02,12740,12920,12700,12760,12760,1737010
2015-12-03,12700,13040,12700,12880,12880,986090
2015-12-04,12980,12980,12740,12800,12800,483880
2015-12-07,12740,12740,12310,12340,12340,1415520
2015-12-08,12340,13060,12100,13040,13040,909680
2015-12-09,13040,13040,12460,12520,12520,892100
2015-12-10,12520,12640,12400,12460,12460,406020
2015-12-11,12460,12680,12340,12490,12490,579040
2015-12-14,12560,12680,12460,12580,12580,634120
2015-12-15,12580,13190,12580,13060,13060,1248200
2015-12-16,13160,13370,13100,13160,13160,663090
2015-12-17,13220,13370,13190,13310,13310,675360
2015-12-18,13160,13340,12460,12460,12460,3155650
2015-12-21,12700,12860,12700,12860,12860,1032900
2015-12-22,12920,12980,12800,12860,12860,502820
2015-12-23,12700,12880,12700,12820,12820,846590
2015-12-24,12880,12940,12760,12760,12760,228290
2015-12-25,12800,12980,12760,12860,12860,587920
2015-12-28,12940,13000,12860,12860,12860,431580
2015-12-29,12860,13340,12820,13310,13310,1440210
2015-12-30,13340,13580,13280,13400,13400,1125780
2015-12-31,13460,13460,13250,13280,13280,749830
2016-01-04,13190,13310,12880,13060,13060,761750
2016-01-05,12980,13120,12820,12860,12860,1133260
2016-01-06,12860,13060,12860,13000,13000,699490
2016-01-07,12940,12980,12700,12860,12860,935460
2016-01-08,12800,12880,12620,12760,12760,676340
2016-01-11,12760,12820,12640,12680,12680,742390
2016-01-12,12700,12920,12700,12920,12920,481040
2016-01-13,12940,12980,12800,12800,12800,448800
2016-01-14,12640,12760,12560,12640,12640,641380
2016-01-15,12640,12700,12280,12280,12280,880150
2016-01-18,11950,12100,11490,11670,11670,1614080
2016-01-19,11670,12220,11670,12190,12190,771340
2016-01-20,12040,12400,11950,12100,12100,733790
2016-01-21,11950,12100,11830,11920,11920,654450
2016-01-22,12100,12130,11670,11980,11980,777540
2016-01-25,12100,12680,12100,12620,12620,1367810
2016-01-26,12250,12490,12190,12280,12280,656340
2016-01-27,12490,12490,12250,12250,12250,582060
2016-01-28,12190,12340,12190,12250,12250,562170
2016-01-29,12250,12520,12190,12520,12520,1019250
2016-02-01,12520,12560,12310,12310,12310,223320
2016-02-02,12310,12340,12190,12220,12220,603810
2016-02-03,12100,12100,11890,11980,11980,802180
2016-02-04,12100,12280,12100,12100,12100,286750
2016-02-05,11980,12220,11980,12130,12130,268300
2016-02-15,12040,12280,11920,12190,12190,800790
